pathway_id,entrez_gene_id,pathway_desc
mmu00591,mmu:329502,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:337924,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:404195,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:433247,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:53357,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:53973,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:56388,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:66350,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:665095,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:665270,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:69836,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:69888,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:72082,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:72303,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:74519,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00591,mmu:78390,Linoleic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:113868,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:11430,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18778,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18780,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18781,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18782,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18783,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:18784,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:211429,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:225845,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:232889,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:235674,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:237625,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:26565,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:26970,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:26971,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:271844,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:329502,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:53357,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:56473,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:66350,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:665270,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:69836,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:78390,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu00592,mmu:80911,alpha-Linolenic acid metabolism - Mus musculus (house mouse)
mmu01040,mmu:106529,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:113868,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:11430,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:12012,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:12686,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:15488,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:170439,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:171210,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:171281,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:171282,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:20249,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:20250,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:20280,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:209186,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:217698,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:230161,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:235674,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:26897,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:30049,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:30963,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:329065,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:54325,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:54326,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:56348,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:56473,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:57874,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:66775,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:68801,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:70025,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:70757,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:74559,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:76267,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:80911,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu01040,mmu:83603,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)
mmu00230,mmu:100862375,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:102216272,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:103850,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:104110,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:104111,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:105446,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:108147,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:109674,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:110385,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:110639,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:110855,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11486,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11512,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11513,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11514,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11515,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11534,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11564,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11565,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11566,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11636,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11637,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11639,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11717,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:11821,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:12495,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:12496,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:12497,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:12499,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:13178,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14198,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14450,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14544,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14917,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14918,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14919,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:14923,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:15452,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:16434,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:171567,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18102,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18103,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18160,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18573,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18574,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18575,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18576,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18577,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18578,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18582,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18583,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18584,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18585,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18587,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18588,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18605,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:18950,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:19139,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:20133,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:20135,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:207728,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:209558,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:210044,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:210808,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:215446,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:218461,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:22262,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:224129,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:22436,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:224794,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:225600,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:229363,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:229589,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:229665,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:229949,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:230103,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:230718,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:231327,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:231903,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:234889,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:237823,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:238871,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:239134,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23917,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23918,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23959,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23971,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23972,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:23984,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:241489,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:242202,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:245650,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:271639,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:27369,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:29863,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:328099,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:382985,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:432530,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:50773,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:53893,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:54195,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:54369,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:54611,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:56248,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:56520,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:60596,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:633979,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66355,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66358,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66401,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66566,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66681,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:667034,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:66763,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:67054,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:67464,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:68695,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:68870,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:69692,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:70881,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:72090,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:72157,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:73532,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:73707,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:74167,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:75456,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:75686,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:76025,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:76952,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:76974,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:78600,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:78801,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:79059,Purine metabolism - Mus musculus (house mouse)
mmu00230,mmu:94041,Purine metabolism - Mus musculus (house mouse)
mmu00240,mmu:100862375,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:103149,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:103850,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:107569,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:110074,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:12495,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:12497,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:12499,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:13178,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:171567,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:18102,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:18103,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:18605,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:20133,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:20135,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:209558,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:215446,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:21877,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:21915,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:22169,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:22171,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:22245,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:22247,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:22271,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:230718,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:23959,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:320685,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:382985,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:50773,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:51797,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:54369,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:55936,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:56520,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:56749,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:57813,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:633979,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:64705,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:66401,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:66422,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:66588,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:66763,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:67464,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:68106,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:68556,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:69692,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:69719,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:70881,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:72090,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:72269,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:72962,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:76025,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:76654,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:76952,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:79059,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:80914,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00240,mmu:99586,Pyrimidine metabolism - Mus musculus (house mouse)
mmu00250,mmu:100328588,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:100470,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:108653,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:108682,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:109900,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11484,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11564,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11565,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11566,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11611,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:11898,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14204,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14415,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14417,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14583,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14584,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14645,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14660,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14661,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14718,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:14719,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:194237,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:212647,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:214579,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:216456,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:227231,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:231327,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:268782,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:268860,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:269642,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:27053,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:52633,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:53320,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:66514,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:69719,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:70503,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:73988,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:76282,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00250,mmu:76615,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)"
mmu00260,mmu:100678,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:104174,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:107272,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:107869,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:108037,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:109731,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:110695,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:11611,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:11655,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:11656,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:11754,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:12116,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:12183,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:12411,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:13142,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:13382,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:14431,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:14711,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:17161,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:18648,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:19193,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:192166,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:20425,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:218865,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:231691,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:235582,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:236539,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:237940,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:257635,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:268782,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:26912,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:27364,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:434437,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:56012,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:58865,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:67092,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:68133,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:71776,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:74129,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00260,mmu:76238,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)"
mmu00270,mmu:100041585,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:100328588,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:100470,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:104923,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:106557,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:107272,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:107869,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:108645,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:11615,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:11702,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:11720,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:12035,Cysteine and methionine metabolism - Mus musculus (house mouse)
